date,asin,ads_date_ref,tsales_date_ref,impressions,clicks,ad_spend,units_sold,ad_sales,shippedunits,shippedrevenueamount,Item Name,Collection,Category,Size,Inch,orderedunits,orderedrevenueamount
31-08-2024,B0BGDXV7FD,,2024-08-31,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,1,168
31-08-2024,B09KTMKDKJ,,2024-08-31,0,0,0,0,0,0,0,"NapQueen Elsa 8"" Innerspring Mattress, Twin",Innerspring,Mattress,Twin,8 Inch,1,109
08-09-2024,B09MR5WS3Y,,2024-09-08,0,0,0,0,0,0,0,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,1,259
24-08-2024,B0BNL53HF3,,2024-08-24,0,0,0,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Queen",Green Tea,Mattress Topper,Queen,1.5 Inch,1,59
27-08-2024,B0BSLWJKSX,,2024-08-27,0,0,0,0,0,0,0,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,1,79
18-08-2024,B0B31T1XMH,,2024-08-18,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,1,449
06-09-2024,B0BGDXV7FD,,2024-09-06,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,1,168
17-08-2024,B09KDXJJ6W,,2024-08-17,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,10 Inch,1,169
15-08-2024,B09KDVXTP4,,2024-08-15,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,1,219
14-09-2024,B09KTF8ZDQ,,2024-09-14,0,0,0,0,0,0,0,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,1,109
02-09-2024,B09X1DHRLN,,2024-09-02,0,0,0,0,0,0,0,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,14 Inch,1,348
13-09-2024,B0B31Y1FDZ,,2024-09-13,0,0,0,0,0,0,0,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,1,139
30-08-2024,B09KDQ2BWY,,2024-08-30,0,0,0,0,0,0,0,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,12 Inch,1,239
31-08-2024,B0B31S8KPF,,2024-08-31,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,14 Inch,1,399
30-08-2024,B0BGDZLDX2,,2024-08-30,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, Twin-XL, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin XL,8 Inch,1,104
24-08-2024,B0BSLTZV4Z,,2024-08-24,0,0,0,0,0,0,0,"NapQueen Alpha Bed Frame, Full",Alpha,Bed Frame,Full,14 Inch,1,108
03-09-2024,B0BNL4NX61,,2024-09-03,0,0,0,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,1.5 Inch,1,35
27-08-2024,B0BNKZBJX2,,2024-08-27,0,0,0,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,2 Inch,1,41
15-08-2024,B09MR4D874,,2024-08-15,0,0,0,0,0,0,0,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,1,410
04-09-2024,B0B31V3PKG,,2024-09-04,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,14 Inch,1,249
10-09-2024,B09KDW1YKQ,,2024-09-10,0,0,0,0,0,0,0,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, King",Elizabeth,Mattress,King,8 Inch,1,279
17-08-2024,B09KDTHJ6V,,2024-08-17,0,0,0,0,0,0,0,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,12 Inch,1,188
01-09-2024,B0BNLS6YPG,,2024-09-01,0,0,0,0,0,0,0,"NapQueen 3"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin",Bamboo Charcoal Topper,Mattress Topper,Twin,3 Inch,1,52
31-08-2024,B0BGDWGRQB,,2024-08-31,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,1,146
29-08-2024,B0BGDWGRQB,,2024-08-29,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, Twin, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Twin,8 Inch,1,119
14-09-2024,B0B31SM3ZR,,2024-09-14,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,14 Inch,1,374
12-09-2024,B0BGDXM13S,,2024-09-12,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,1,198
08-09-2024,B09MR2MLZH,,2024-09-08,0,0,0,0,0,0,0,"NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,1,320
18-08-2024,B09MR2MLZH,,2024-08-18,0,0,0,0,0,0,0,"NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,1,294
08-09-2024,B0BRDCJWJC,,2024-09-08,0,0,0,0,0,0,0,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,1,209
08-09-2024,B0CQVL6NXT,,2024-09-08,0,0,0,0,0,0,0,"NapQueen Zeta Bed Frame, Full",Zeta,Bed Frame,Full,16 Inch,1,109
21-08-2024,B0CY5LR4VX,,2024-08-21,0,0,0,0,0,0,0,NapQueen 14'' Isabella Hybrid Pillow Top Full Mattress,Isabella Pillow Top,Mattress,Full,14 Inch,1,325
31-08-2024,B09KDN7PYR,,2024-08-31,0,0,0,0,0,0,0,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,8 Inch,1,219
11-09-2024,B0BNL3L7LR,,2024-09-11,0,0,0,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Full",Green Tea,Mattress Topper,Full,3 Inch,1,67
13-09-2024,B09MR2MLZH,,2024-09-13,0,0,0,0,0,0,0,"NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,1,320
05-09-2024,B0B31V3PKG,,2024-09-05,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,14 Inch,1,242
24-08-2024,B09MR36MLJ,,2024-08-24,0,0,0,0,0,0,0,"NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,1,233
01-09-2024,B09X1JTK49,,2024-09-01,0,0,0,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,6 Inch,1,159
09-09-2024,B0BNL49HMH,,2024-09-09,0,0,0,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Queen",Green Tea,Mattress Topper,Queen,3 Inch,1,80
15-08-2024,B09KDLQ2GW,,2024-08-15,0,0,0,0,0,0,0,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,12 Inch,1,289
18-08-2024,B0BSLWJKSX,,2024-08-18,0,0,0,0,0,0,0,"NapQueen Alpha Bed Frame, Twin",Alpha,Bed Frame,Twin,14 Inch,1,84
21-08-2024,B09MR5WS3Y,,2024-08-21,0,0,0,0,0,0,0,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,1,259
19-08-2024,B0BNL1QKLV,,2024-08-19,0,0,0,0,0,0,0,"NapQueen 1.5'' 5-Zone Mattress Topper, Twin-XL",5-Zone gel,Mattress Topper,Twin XL,1.5 Inch,1,48
17-08-2024,B09MR4D874,,2024-08-17,0,0,0,0,0,0,0,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,1,455
05-09-2024,B0BRDCJWJC,,2024-09-05,0,0,0,0,0,0,0,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,1,209
12-09-2024,B09MR5WS3Y,,2024-09-12,0,0,0,0,0,0,0,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,1,259
23-08-2024,B0BNL71DN2,,2024-08-23,0,0,0,0,0,0,0,"NapQueen 3"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Queen",Bamboo Charcoal Topper,Mattress Topper,Queen,3 Inch,1,82
12-09-2024,B09KDVXTP4,,2024-09-12,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,1,219
31-08-2024,B09KDW1YKQ,,2024-08-31,0,0,0,0,0,0,0,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, King",Elizabeth,Mattress,King,8 Inch,1,279
18-08-2024,B0BNL3YY1C,,2024-08-18,0,0,0,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Full",Green Tea,Mattress Topper,Full,2 Inch,1,50
15-09-2024,B0B31Y1FDZ,,2024-09-15,0,0,0,0,0,0,0,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,1,139
19-08-2024,B0B31Y1FDZ,,2024-08-19,0,0,0,0,0,0,0,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,1,139
09-09-2024,B0BNL3YY1C,,2024-09-09,0,0,0,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Full",Green Tea,Mattress Topper,Full,2 Inch,1,50
25-08-2024,B0BRCXSTKW,,2024-08-25,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 10'', King",Anula,Mattress,King,10 Inch,1,287
07-09-2024,B0BRCXP7VN,,2024-09-07,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,1,154
14-09-2024,B0BNL3L7LR,,2024-09-14,0,0,0,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Full",Green Tea,Mattress Topper,Full,3 Inch,1,67
12-09-2024,B0BNL53HF3,,2024-09-12,0,0,0,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Queen",Green Tea,Mattress Topper,Queen,1.5 Inch,1,59
15-09-2024,B0BRCXSTKW,,2024-09-15,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 10'', King",Anula,Mattress,King,10 Inch,1,287
08-09-2024,B0B31SM3ZR,,2024-09-08,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,14 Inch,1,374
15-09-2024,B09KDVXTP4,,2024-09-15,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,1,219
02-09-2024,B09MR2MLZH,,2024-09-02,0,0,0,0,0,0,0,"NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,1,320
07-09-2024,B0BNKZBJX2,,2024-09-07,0,0,0,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Twin-XL",Swirl Egg Shell,Mattress Topper,Twin XL,2 Inch,1,41
03-09-2024,B0BNL4R8NS,,2024-09-03,0,0,0,0,0,0,0,"NapQueen 3"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin-XL",Bamboo Charcoal Topper,Mattress Topper,Twin XL,3 Inch,1,53
13-09-2024,B09MR5WS3Y,,2024-09-13,0,0,0,0,0,0,0,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,1,250
02-09-2024,B09KDXJJ6W,,2024-09-02,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,10 Inch,1,169
13-09-2024,B09MR4D874,,2024-09-13,0,0,0,0,0,0,0,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,1,387
11-09-2024,B0B31S8KPF,,2024-09-11,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,14 Inch,1,399
24-08-2024,B0BGDXM13S,,2024-08-24,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, King, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,King,8 Inch,1,229
02-09-2024,B0BNL1QKLV,,2024-09-02,0,0,0,0,0,0,0,"NapQueen 1.5'' 5-Zone Mattress Topper, Twin-XL",5-Zone gel,Mattress Topper,Twin XL,1.5 Inch,1,48
11-09-2024,B09X1F1L26,,2024-09-11,0,0,0,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress,Twin",Elizabeth,Mattress,Twin,6 Inch,1,106
22-08-2024,B0BNL5LTYH,,2024-08-22,0,0,0,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Queen",Green Tea,Mattress Topper,Queen,2 Inch,1,59
04-09-2024,B0BSLVXHYJ,,2024-09-04,0,0,0,0,0,0,0,"NapQueen Alpha Bed Frame, Queen",Alpha,Bed Frame,Queen,14 Inch,1,143
22-08-2024,B0B31SM3ZR,,2024-08-22,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,14 Inch,1,296
21-08-2024,B09KDN7PYR,,2024-08-21,0,0,0,0,0,0,0,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,8 Inch,1,219
16-08-2024,B0BNL4NX61,,2024-08-16,0,0,0,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,1.5 Inch,1,35
24-08-2024,B0BNL1QKLV,,2024-08-24,0,0,0,0,0,0,0,"NapQueen 1.5'' 5-Zone Mattress Topper, Twin-XL",5-Zone gel,Mattress Topper,Twin XL,1.5 Inch,1,48
29-08-2024,B0BNKYW36G,,2024-08-29,0,0,0,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Full",Swirl Egg Shell,Mattress Topper,Full,2 Inch,1,57
30-08-2024,B0BRCXSTKW,,2024-08-30,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 10'', King",Anula,Mattress,King,10 Inch,1,368
25-08-2024,B09KDVXTP4,,2024-08-25,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,1,219
16-08-2024,B0BNL53HF3,,2024-08-16,0,0,0,0,0,0,0,"NapQueen 1.5'' Green Tea Mattress Topper, Queen",Green Tea,Mattress Topper,Queen,1.5 Inch,1,59
06-09-2024,B09KDQ2BWY,,2024-09-06,0,0,0,0,0,0,0,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,12 Inch,2,478
13-09-2024,B09KDVXTP4,,2024-09-13,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,2,438
13-09-2024,B0BGDXV7FD,,2024-09-13,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,2,336
17-08-2024,B09X1JTK49,,2024-08-17,0,0,0,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,6 Inch,2,318
21-08-2024,B0BRCYJ4SR,,2024-08-21,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,2,226
31-08-2024,B0B31T1XMH,,2024-08-31,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,2,598
15-08-2024,B0BNL4S6MB,,2024-08-15,0,0,0,0,0,0,0,"NapQueen 1.5"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Twin-XL",Bamboo Charcoal Topper,Mattress Topper,Twin XL,1.5 Inch,2,66
15-09-2024,B09KDN7PYR,,2024-09-15,0,0,0,0,0,0,0,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,8 Inch,2,438
14-09-2024,B0B31R1ZBV,,2024-09-14,0,0,0,0,0,0,0,"NapQueen 6"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,6 Inch,2,318
13-09-2024,B09KTF8ZDQ,,2024-09-13,0,0,0,0,0,0,0,"NapQueen Elsa 6"" Innerspring Mattress, Twin XL",Innerspring,Mattress,Twin XL,6 Inch,2,218
13-09-2024,B09KTJRHC7,,2024-09-13,0,0,0,0,0,0,0,"NapQueen Elsa 6"" Innerspring Mattress, Full",Innerspring,Mattress,Full,6 Inch,2,274
21-08-2024,B0B31T1XMH,,2024-08-21,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,2,598
29-08-2024,B09KDTHJ6V,,2024-08-29,0,0,0,0,0,0,0,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,12 Inch,2,376
28-08-2024,B0BNL46Y7W,,2024-08-28,0,0,0,0,0,0,0,"NapQueen 1.5"" Ventilated Bamboo Charcoal Memory Foam Mattress Topper, Queen",Bamboo Charcoal Topper,Mattress Topper,Queen,1.5 Inch,2,130
02-09-2024,B09X1JTK49,,2024-09-02,0,0,0,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,6 Inch,2,318
15-09-2024,B0BRCXXBG2,,2024-09-15,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,2,276
05-09-2024,B09MR4G722,,2024-09-05,0,0,0,0,0,0,0,"NapQueen 12"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,12 Inch,2,358
19-08-2024,B0BRDCJWJC,,2024-08-19,0,0,0,0,0,0,0,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,2,436
28-08-2024,B0BRCY688R,,2024-08-28,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 12'', King",Anula,Mattress,King,12 Inch,2,800
31-08-2024,B0BRDCJWJC,,2024-08-31,0,0,0,0,0,0,0,"NapQueen 10"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,10 Inch,2,387
26-08-2024,B09KDN7PYR,,2024-08-26,0,0,0,0,0,0,0,"NapQueen Elizabeth 8"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,8 Inch,2,438
18-08-2024,B0BRCXXBG2,,2024-08-18,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,2,310
29-08-2024,B0B31V3PKG,,2024-08-29,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,14 Inch,2,602
15-09-2024,B0BRCXP7VN,,2024-09-15,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,2,309
23-08-2024,B0BNKY8RQN,,2024-08-23,0,0,0,0,0,0,0,"NapQueen 2'' Swirl Gel Mattress Topper, Queen",Swirl Egg Shell,Mattress Topper,Queen,2 Inch,2,123
14-09-2024,B09KDXJJ6W,,2024-09-14,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,10 Inch,2,338
24-08-2024,B09MR2MLZH,,2024-08-24,0,0,0,0,0,0,0,"NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,2,640
14-09-2024,B09KDVXTP4,,2024-09-14,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,2,438
18-08-2024,B09KDXJJ6W,,2024-08-18,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,10 Inch,2,338
13-09-2024,B09MR36MLJ,,2024-09-13,0,0,0,0,0,0,0,"NapQueen 10"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,10 Inch,2,389
05-09-2024,B09MR5WS3Y,,2024-09-05,0,0,0,0,0,0,0,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,2,518
05-09-2024,B09KDXJJ6W,,2024-09-05,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,10 Inch,2,338
15-09-2024,B0BRCYJ4SR,,2024-09-15,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,2,216
27-08-2024,B09KDQ2BWY,,2024-08-27,0,0,0,0,0,0,0,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,12 Inch,2,478
07-09-2024,B09MR4D874,,2024-09-07,0,0,0,0,0,0,0,"NapQueen 10"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,10 Inch,2,774
16-08-2024,B0BRCXXBG2,,2024-08-16,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,2,310
18-08-2024,B09X1JTK49,,2024-08-18,0,0,0,0,0,0,0,"NapQueen Elizabeth 6"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,6 Inch,2,318
29-08-2024,B0B31S8KPF,,2024-08-29,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,14 Inch,2,798
04-09-2024,B0BGDXV7FD,,2024-09-04,0,0,0,0,0,0,0,"NapQueen 8"" Maxima Hybrid Mattress, Queen, Cooling Gel Infused Memory Foam and Innerspring Mattress",Maxima,Mattress,Queen,8 Inch,2,336
02-09-2024,B0BRCXP7VN,,2024-09-02,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,2,309
24-08-2024,B0B31S8KPF,,2024-08-24,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,14 Inch,2,798
23-08-2024,B0BRCXXBG2,,2024-08-23,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,2,276
13-09-2024,B0BRCXP7VN,,2024-09-13,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 8'', Full",Anula,Mattress,Full,8 Inch,2,309
31-08-2024,B09KDR64LT,,2024-08-31,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,10 Inch,2,338
13-09-2024,B09X1GMWY6,,2024-09-13,0,0,0,0,0,0,0,"NapQueen Elizabeth 14"" Gel Memory Foam Mattress, Twin XL",Elizabeth,Mattress,Twin XL,14 Inch,2,690
14-09-2024,B0B31Y1FDZ,,2024-09-14,0,0,0,0,0,0,0,"NapQueen 6"" Bamboo Charcoal Mattress, Twin",Bamboo Charcoal Mattress,Mattress,Twin,6 Inch,2,278
24-08-2024,B09KDR64LT,,2024-08-24,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Twin",Elizabeth,Mattress,Twin,10 Inch,2,338
17-08-2024,B09KDVXTP4,,2024-08-17,0,0,0,0,0,0,0,"NapQueen Elizabeth 10"" Gel Memory Foam Mattress, Full",Elizabeth,Mattress,Full,10 Inch,2,432
08-09-2024,B0BRCXXBG2,,2024-09-08,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 6'', Full",Anula,Mattress,Full,6 Inch,2,276
26-08-2024,B09KDLQ2GW,,2024-08-26,0,0,0,0,0,0,0,"NapQueen Elizabeth 12"" Gel Memory Foam Mattress, Queen",Elizabeth,Mattress,Queen,12 Inch,2,578
14-09-2024,B0BRCYJ4SR,,2024-09-14,0,0,0,0,0,0,0,"NapQueen Anula Green Tea 6'', Twin-XL",Anula,Mattress,Twin XL,6 Inch,2,216
14-09-2024,B09MR2MLZH,,2024-09-14,0,0,0,0,0,0,0,"NapQueen 12"" Bamboo Charcoal Mattress, Queen",Bamboo Charcoal Mattress,Mattress,Queen,12 Inch,2,640
01-09-2024,B09MR5WS3Y,,2024-09-01,0,0,0,0,0,0,0,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,2,518
21-08-2024,B0B31VTH56,,2024-08-21,0,0,0,0,0,0,0,"NapQueen 6"" Bamboo Charcoal Mattress, Twin-XL",Bamboo Charcoal Mattress,Mattress,Twin XL,6 Inch,2,238
25-08-2024,B0B31T1XMH,,2024-08-25,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Full",Bamboo Charcoal Mattress,Mattress,Full,14 Inch,2,598
31-08-2024,B0B31SVP2Q,,2024-08-31,0,0,0,0,0,0,0,"NapQueen 14"" Bamboo Charcoal Mattress, Twin XL",Bamboo Charcoal Mattress,Mattress,Twin XL,14 Inch,2,583
16-08-2024,B0BNL5HYLR,,2024-08-16,0,0,0,0,0,0,0,"NapQueen 3'' Green Tea Mattress Topper, Twin",Green Tea,Mattress Topper,Twin,3 Inch,2,103
15-08-2024,B09MR5WS3Y,,2024-08-15,0,0,0,0,0,0,0,"NapQueen 8"" Bamboo Charcoal Mattress, King",Bamboo Charcoal Mattress,Mattress,King,8 Inch,2,518
31-08-2024,B0BNL3YY1C,,2024-08-31,0,0,0,0,0,0,0,"NapQueen 2'' Green Tea Mattress Topper, Full",Green Tea,Mattress Topper,Full,2 Inch,2,99
